id,success,tokenNum,teamSize,country,categories,overallrating,offered_ownership,enddate,startdate,tokenName,tokenPrice,tokenType,platform,acceptingCurrency,softcap,hardcap,whitepaper,video,socialMedia
1429,0,25000000,0,India,"Cryptocurrency,Investment",1.4,,"Monday, 12 February, 2018","Saturday, 20 January, 2018",HC,1 HC = 0.90 - 2.20 USD,ERC20,Ethereum,"ETH, BTC, BCH",0,0,1,1,0
1430,1,200000000,14,Luxembourg,"Platform,Entertainment",3.8,,"Monday, 19 February, 2018","Monday, 20 November, 2017",PDI,1 ETH = 800 PDI,,Ethereum,"ETH, BTC",1,1,1,1,0
1431,0,100000000,8,Russia,"Communication,Internet,Media",1.7,0.75,"Monday, 15 January, 2018","Friday, 15 December, 2017",GFI,1 GFI = 0.3 USD,,Ethereum,,0,0,0,0,0
1432,1,700000000,15,USA,"Platform,Retail",3.3,0.7,"Thursday, 21 December, 2017","Tuesday, 21 November, 2017",CMT,"1 ETH = 7,000 CMT",,Ethereum,ETH,0,1,1,1,3
1433,0,0,9,Germany,"Retail,Other",2.3,,"Thursday, 10 May, 2018","Saturday, 30 September, 2017",AKM,1 ETH= 1250 AKM,,Ethereum,ETH,1,1,1,1,0
1434,0,0,0,Ukraine,"Cryptocurrency,Manufacturing",2,,"Saturday, 10 February, 2018","Thursday, 11 January, 2018",CNF,1 CNF = 1 USD,ERC20,Ethereum,ETH,1,1,1,0,0
1435,0,2500000,7,France,"Cryptocurrency,Internet,Education",1.8,,"Wednesday, 20 December, 2017","Friday, 20 October, 2017",BICO,,ERC20,Ethereum,ETH,0,1,1,0,0
1436,1,,0,USA,Cryptocurrency,1.3,,"Sunday, 7 May, 2017","Thursday, 27 April, 2017",MCAP,1 MCAP = 4 USD,,Ethereum,,0,0,0,1,0
1437,1,75000000,20,Estonia,"Entertainment,Cryptocurrency,Platform,Tourism",4.1,0.5,"Monday, 21 May, 2018","Tuesday, 27 March, 2018",WEL,1 WEL = 0.0004 ETH,ERC20,Ethereum,"ETH, BTC",0,1,1,1,0
1438,0,150000000,5,Singapore,"Platform,Business services,Investment,Infrastructure",2.5,0.38,"Thursday, 4 January, 2018","Tuesday, 5 December, 2017",RNT,1 ETH = 4600 RNT,ERC20,Ethereum,ETH,0,1,1,0,1
1439,0,0,8,Austria,"Cryptocurrency,Investment,Platform,Smart Contract",2.4,,"Wednesday, 9 May, 2018","Monday, 9 April, 2018",CST,"1 ETH = 1,500 CST",ERC20,Ethereum,,0,0,1,1,0
1440,0,586200000,12,Belarus,"Communication,Infrastructure,Platform,Virtual Reality",2.8,,"Sunday, 1 April, 2018","Thursday, 15 March, 2018",ARGO,1 ARGO = 0.000023 ETH,ERC20,Ethereum,ETH,0,0,1,1,0
1441,0,42500000,5,South Africa,"Investment,Software,Real estate",2,0.85,"Thursday, 30 November, 2017",,PXT,1 PXT = 0.001 ETH,ERC20,Ethereum,,0,0,0,1,0
1442,1,,19,India,Cryptocurrency,2.6,0.4,"Saturday, 31 March, 2018","Tuesday, 30 January, 2018",ZAPIT,0.1 ETH = 1000 ZAPIT,ERC20,Ethereum,ETH,0,0,1,1,0
1443,0,200000000,16,Seychelles,"Smart Contract,Platform,Cryptocurrency,Artificial Intelligence,Software",4.1,0.8,"Saturday, 9 June, 2018","Friday, 6 April, 2018",XRR,"1 ETH = 10,000 XRR",ERC20,Ethereum,"ETH, BTC",1,1,1,1,0
1444,1,,12,Italy,"Software,Platform",1.8,,"Friday, 8 July, 2016","Thursday, 30 June, 2016",Pluton,,,,,0,0,1,1,0
1445,0,4,5,Canada,Entertainment,2.5,0.8,"Thursday, 26 April, 2018","Thursday, 29 March, 2018",LMs,1 LMs = 0.000020 ETH,ERC20,Ethereum,ETH,0,0,1,0,0
1446,0,0,0,Japan,Entertainment,1.9,0.97,"Saturday, 21 October, 2017","Thursday, 21 September, 2017",VPY,10 VPY = 1 USD,ERC2.0,Ethereum,"BTC, ETH, XMR, ZEC",1,1,1,0,0
1447,1,700000,5,Lithuania,Platform,2.9,,"Saturday, 30 September, 2017","Tuesday, 15 August, 2017",JDC,1 JDC = 1 mBTC,,Waves,,1,1,1,1,0
1448,1,4289400000,20,Estonia,"Platform,Business services,Other",4,0.43,"Wednesday, 4 April, 2018","Tuesday, 26 December, 2017",cV,"1 ETH = 240,000 cV + BONUS",ERC20,Ethereum,"ETH, BTC, LTC",1,1,1,1,0
1449,1,320000000,16,Poland,"Platform,Media,Communication",4.1,0.8,"Wednesday, 20 December, 2017","Wednesday, 29 November, 2017",IDH,1 ETH = 3200 - 4480 IDH,ERC20,Ethereum,ETH,1,1,1,1,2
1450,1,300000000,16,USA,"Big Data,Platform",3.6,0.3,"Wednesday, 21 February, 2018","Thursday, 8 February, 2018",DOCK,1 DOCK = 0.08 USD,ERC20,Ethereum,ETH,1,1,1,0,2
1451,1,,11,Russia,"Platform,Cryptocurrency,Business services,Education,Big Data",3.1,0.7,"Monday, 26 February, 2018","Thursday, 25 January, 2018",SMDQ,1 SMDQ = 0.5 USD,ERC20,Ethereum,"BTC, ETH, LTC, DASH, WAVES, BCH, Fiat",1,1,1,0,0
1452,0,40000000,3,UK,"Platform,Internet,Retail,Casino & Gambling",2.1,0.4,"Wednesday, 6 December, 2017","Wednesday, 15 November, 2017",RFL,1 ETH = 2000 RFL,ERC20,Ethereum,,1,1,1,1,0
1453,1,165680000,14,Russia,"Software,Infrastructure,Platform",3.9,,"Monday, 19 June, 2017","Thursday, 15 June, 2017",SNM,1 ETH = 606 SNM,,Ethereum,,0,1,1,1,3
1454,0,150000000,9,Nigeria,"Cryptocurrency,Health,Software",2.6,0.2,"Monday, 16 April, 2018","Tuesday, 20 March, 2018",OGC,1 OGC = 0.0001 ETH,ERC20,Ethereum,ETH,0,0,1,1,0
1455,0,53000000,14,Bulgaria,"Cryptocurrency,Investment,Manufacturing",3.6,0.53,"Sunday, 10 June, 2018","Thursday, 10 May, 2018",3cCoin,,Waves,Waves,"ETH, BTC, LTC, ETC, ZEC, WAVES, Fiat",1,1,1,1,0
1456,1,66000000,8,Russia,"Platform,Business services,Cryptocurrency,Internet",2.1,0.66,"Thursday, 30 November, 2017","Wednesday, 1 November, 2017",PFR,,ERC20,Ethereum,,1,0,1,0,0
1457,0,87500000,6,Hong Kong,"Platform,Cryptocurrency,Investment,Software,Internet",2.5,0.7,"Saturday, 31 March, 2018","Friday, 16 February, 2018",XFM,1 ETH = 8000 XFM,ERC20,Ethereum,,1,1,1,0,0
1458,0,10,0,Belize,Platform,1.6,0.5,"Monday, 30 April, 2018","Sunday, 25 March, 2018",RXC,1 RXC = 1 USD,ERC20,Ethereum,"ETH, BTC",0,0,1,0,0
1459,1,,10,Singapore,Cryptocurrency,3.3,,"Friday, 15 September, 2017","Thursday, 31 August, 2017",KNC,,ERC20,Ethereum,,0,0,1,1,3
1460,1,10000000,1,South Africa,Banking,2.5,,"Sunday, 27 August, 2017","Saturday, 1 July, 2017",DIMCOIN,100 DIMCOIN = 1 DIM Token<br>1 DIMCOIN = 0.01 USD,,NEM,"BTC, ETH, LTC, XEM, DASH, USDT",0,1,1,1,0
1461,0,400000000,7,UK,Platform,2.6,0.4,"Monday, 20 November, 2017","Saturday, 21 October, 2017",VUP,2000 VUP = 1 ETH,ERC223,Ethereum,ETH,1,1,1,1,0
1462,0,150000000,9,Brazil,"Cryptocurrency,Business services,Platform,Communication",3.1,0.63,"Saturday, 17 February, 2018","Monday, 15 January, 2018",HONR,1 HONR = 0.15 USD,ERC20,Ethereum,ETH,0,1,1,0,0
1463,0,2500000000,6,Canada,Other,2,,"Tuesday, 31 October, 2017","Sunday, 1 October, 2017",SPARC,"10,000 SPARC = 1 ETH",,Ethereum,,1,1,1,0,0
1464,1,247500000,10,Cayman Islands,"Cryptocurrency,Internet",2,,"Wednesday, 9 August, 2017","Monday, 10 July, 2017",DDF,"1,000 DDF = 1 ETH",,,,0,1,0,0,0
1465,0,500000000,16,Singapore,"Business services,Software",2.6,,"Wednesday, 6 December, 2017","Monday, 6 November, 2017",TSS,1 ETH = 1200 TSS,ERC20,Ethereum,ETH,0,0,1,1,0
1466,0,178,16,Belize,"Banking,Business services,Cryptocurrency,Infrastructure,Investment,Platform,Smart Contract",3.4,0.85,"Saturday, 9 June, 2018","Monday, 12 March, 2018",LCCT,1 LCCT = 0.0002 ETH,ERC20,Ethereum,ETH,0,0,1,1,0
1467,0,340,13,Romania,Platform,2.9,0.85,"Sunday, 1 April, 2018","Thursday, 1 March, 2018",WAY,1 WAY = 0.000125 ETH,ERC20,Ethereum,"ETH, BTC",0,1,1,0,0
1468,0,12700000,7,Latvia,Other,3.8,0.62,"Tuesday, 31 October, 2017","Sunday, 1 October, 2017",DGPT,250 DGT = 1 ETH,ERC20,Ethereum,ETH,1,1,1,1,0
1469,1,215000000,12,USA,"Platform,Cryptocurrency,Entertainment,Communication",4.5,0.45,"Tuesday, 3 April, 2018","Saturday, 3 March, 2018",SPN,"1 ETH = 6,000 SPN",ERC20,Ethereum,"ETH, BTC",1,1,1,1,2
1470,1,900000000,11,United Arab Emirates,"Entertainment,Art",3.8,,"Thursday, 24 August, 2017","Monday, 24 July, 2017",OPT,,ERC20,Ethereum,,0,1,1,1,0
1471,0,30000000,7,Estonia,Platform,2.2,0.6,"Saturday, 28 April, 2018","Wednesday, 18 April, 2018",MEA,1 MEA = 0.001 ETH,ERC20,Ethereum,"ETH, BTC, Dash, LTC",1,1,1,1,0
1472,1,25000000,6,Latvia,"Platform,Entertainment",2.8,,"Thursday, 15 February, 2018","Monday, 15 January, 2018",LIVE,1 LIVE = 0.2 USD,,Ethereum,"BTC, ETH",1,1,1,1,3
1473,1,70000000000,8,China,Communication,2.9,0.7,"Wednesday, 26 July, 2017","Wednesday, 12 July, 2017",DENT,,,Ethereum,,,,,,
1474,0,0,12,USA,"Platform,Cryptocurrency,Entertainment,Media",3,,"Friday, 8 December, 2017","Wednesday, 8 November, 2017",JBX,1ETH = 1500JBX,ERC20,Ethereum,"ETH, BTC, DALC",0,0,1,1,0
1475,1,100,10,Russia,Entertainment,1.9,0.63,"Thursday, 31 May, 2018","Friday, 16 March, 2018",,1 MAGE = 0.05 USD,ERC20,Ethereum,,1,1,1,1,0
1476,0,8500000,7,Russia,"Business services,Communication",1.8,,"Saturday, 31 March, 2018","Thursday, 1 March, 2018",CBP,1 CBP = 0.01 ETH,ERC20,Ethereum,"BTC, LTC, ETH, WAVES, DASH, Fiat",0,1,1,0,0
1477,1,500000000,7,Germany,"Business services,Platform",3.9,,"Tuesday, 17 October, 2017","Friday, 13 October, 2017",REQ,1 ETH = 5000 REQ,,Ethereum,ETH,0,1,1,0,2
1478,1,18514065480,17,Estonia,Entertainment,3.7,,"Thursday, 31 May, 2018","Tuesday, 15 May, 2018",PARSEC,"1 ETH = 1,300,000 PRSC",ERC20,Ethereum,ETH,1,1,1,1,0
1479,0,9500000,0,Singapore,Cryptocurrency,1.6,,"Sunday, 25 February, 2018","Tuesday, 30 January, 2018",PTX,1 PTX = 3 USD,,,BTC,0,0,1,0,0
1480,0,0,0,Malaysia,Other,1.7,,"Thursday, 15 June, 2017","Sunday, 9 April, 2017",ECOB,1 ECOB = 0.03 USD,,NEM,,0,0,1,1,0
1481,0,0,9,Slovenia,"Business services,Cryptocurrency,Platform,Retail,Internet",2.8,0.51,"Sunday, 29 October, 2017","Friday, 13 October, 2017",VLS,1 VLS = 0.10 USD,ERC20,Ethereum,ETH,1,1,1,0,0
1482,0,8,6,USA,"Cryptocurrency,Internet",1.8,0.53,"Thursday, 15 March, 2018","Saturday, 10 February, 2018",Stel,1 Stel = 1.2 USD,ERC20,Ethereum,ETH,0,0,1,1,0
1483,0,0,16,Russia,"Health,Platform",3.2,,"Saturday, 10 February, 2018","Friday, 15 December, 2017",ARNA,1 ARNA = 0.08 USD,ERC20,Ethereum,ETH,1,1,1,1,0
1484,1,700000000,9,Estonia,"Platform,Business services,Cryptocurrency",3.7,0.7,"Thursday, 15 February, 2018","Sunday, 7 January, 2018",Neuromation,1 Neuromation =  0.001 ETH,,Ethereum,ETH,0,1,1,1,0
1485,1,14250000,11,British Virgin Islands,Cryptocurrency,3.3,0.65,"Wednesday, 17 January, 2018","Thursday, 7 December, 2017",TPAY,1 TPAY = 0.0005 BTC,,Separate blockchain,BTC,0,1,1,1,3
1486,1,100000000,20,UK,"Platform,Internet,Cryptocurrency,Communication,Business services,Smart Contract,Tourism",4.1,0.65,"Saturday, 21 April, 2018","Saturday, 31 March, 2018",AVA,AVA = 0.35 USD,NEP5,NEO,NEO,,,,,
1487,0,75000000,9,Denmark,"Platform,Infrastructure,Business services,Artificial Intelligence,Software",2.8,0.75,"Monday, 19 March, 2018","Monday, 19 February, 2018",IDS,"1 ETH = 2,000 - 3,000 IDS",ERC20,Ethereum,ETH,1,1,1,1,0
1488,1,3520000,19,Lichtenstein/Estonia,"Investment,Platform",2.8,0.88,"Thursday, 31 May, 2018","Sunday, 15 April, 2018",RSN,1 RSN = 10 EUR,ERC20,Ethereum,"BTC, ETH",,,,,
1489,1,7,13,Austria,"Banking,Business services,Cryptocurrency",3.3,0.89,"Saturday, 31 March, 2018","Monday, 5 February, 2018",SCASH,1 SCASH = 0.0018 ETH,ERC20,Ethereum,"ETH, BTC, LTC",0,1,1,1,0
1490,0,1000000000,15,Austria,"Energy,Infrastructure",3.3,,"Sunday, 10 June, 2018","Sunday, 15 April, 2018",ECH,1 ECH = 0.1 EUR,ERC20,Ethereum,ETH,0,1,1,1,0
1491,1,1500000000,10,Germany,"Business services,Banking,Communication,Cryptocurrency,Electronics,Manufacturing,Platform",2.6,0.58,"Friday, 25 May, 2018","Thursday, 1 March, 2018",OLXA,1 OLXA = 0.012 USD,ERC20,Ethereum,"ETH, BTC, XVG, LTC, DASH, DOGE",1,1,1,1,3
1492,0,325000000,6,Estonia,"Cryptocurrency,Infrastructure,Investment",2.3,0.65,"Sunday, 10 June, 2018","Friday, 25 May, 2018",ECT,1 ECT = 0.0002 ETH,ERC20,Ethereum,"ETH, BTC, LTC",1,1,1,0,0
1493,1,252460800,18,USA,"Platform,Business services",2.9,0.7,"Friday, 17 November, 2017","Friday, 17 November, 2017",POA,,ERC20,Ethereum,ETH,0,1,1,1,0
1494,0,80000000,11,Singapore,Platform,2.6,0.8,"Thursday, 31 May, 2018","Friday, 15 December, 2017",,1 SPC = 0.05 USD,ERC20,Ethereum,"ETH, BTC, Fiat",1,1,1,1,0
1495,0,64000000,9,UK,"Banking,Business services,Communication,Cryptocurrency,Internet",2.6,0.8,"Saturday, 31 March, 2018","Sunday, 4 February, 2018",KCH,1 KCH = 0.002 ETH,ERC20,Ethereum,"ETH, BTC, Fiat",1,1,1,1,0
1496,1,121000000,5,UK,"Banking,Investment,Platform,Smart Contract",2.5,0.5,"Friday, 8 June, 2018","Friday, 18 May, 2018",CurX,1 CurX = 0.000124 ETH,ERC20,Ethereum,ETH,1,1,1,0,0
1497,1,6000000,0,Belize,"Big Data,Business services,Cryptocurrency,Investment,Software",1.5,0.2,"Tuesday, 13 March, 2018","Sunday, 11 February, 2018",CGM,1 CGM = 0.3 - 3.78 USD,,Scrypt,,0,0,1,0,0
1498,0,75000000,0,Slovenia,"Platform,Cryptocurrency,Media,Communication,Education,Internet",2.2,0.6,"Thursday, 15 February, 2018","Friday, 15 December, 2017",MNT,1 MNT = 0.0001 ETH,ERC20,Ethereum,ETH,0,0,1,0,0
1499,1,123,6,UK,"Business services,Cryptocurrency,Investment",3.6,0.5,"Monday, 30 April, 2018","Sunday, 1 April, 2018",KAC,1 KAC = 0.20 USD,ERC20,Ethereum,ETH,0,0,1,1,0
1500,1,47,16,Belize,"Business services,Platform",4,,"Wednesday, 4 April, 2018","Monday, 5 March, 2018",VST,1 ETH = 2000 VST,ERC20,Ethereum,ETH,1,1,1,1,0
1501,1,240000000,15,United Arab Emirates,Real estate,3.2,0.5,"Monday, 30 April, 2018","Thursday, 15 March, 2018",ETY,1 ETY = 0.20 USD,ERC20,Ethereum,"ETH, BTC, Fiat",0,1,1,0,0
1502,0,50000000,6,Croatia,"Cryptocurrency,Software,Entertainment",3.2,,"Monday, 12 February, 2018","Friday, 29 December, 2017",MIM,1 ETH = 500 MIM,ERC20,Ethereum,ETH,0,0,1,1,0
1503,1,5000000000,17,Gibraltar,"Platform,Health",3.3,0.5,"Friday, 15 December, 2017","Monday, 27 November, 2017",MED,1 QTUM = 2000 MED,,QRC,"QTUM, ETH, BTC",1,1,1,1,0
1504,1,,21,USA,Cryptocurrency,3.5,,"Monday, 20 November, 2017","Saturday, 21 October, 2017",ZAP,2000 ZAP = 1 ETH,ERC20,Ethereum,ETH,0,1,1,1,0
1505,0,400,7,Russia,Platform,2.4,0.5,"Monday, 30 April, 2018","Saturday, 31 March, 2018",TRU,1 ETH = 900 TRU,ERC20,Ethereum,"ETH, BTC",1,1,1,1,0
1506,1,510000000,12,Estonia,"Business services,Retail",4.3,0.51,"Friday, 25 May, 2018","Sunday, 25 March, 2018",KYT,1 KYT = 0.01 USD,ERC20,Ethereum,ETH,1,1,1,1,0
1507,0,20000000,15,Saint Kitts and Nevis,"Cryptocurrency,Big Data,Artificial Intelligence,Infrastructure,Investment,Other,Platform,Smart Contract,Software",3.9,,"Saturday, 12 May, 2018","Wednesday, 14 March, 2018",KSS,"1 ETH = 2,355 KSS",ERC20,Ethereum,ETH,1,1,1,1,0
1508,0,13650000,11,USA,"Business services,Cryptocurrency,Software,Tourism",3,0.64,"Wednesday, 16 May, 2018","Sunday, 1 April, 2018",Zamanat Token,1 ZMT = 0.000537 ETH,ERC20,Ethereum,ETH,1,1,1,0,0
1509,0,500000000,12,UK,Retail,2.5,0.5,"Monday, 30 April, 2018","Sunday, 18 February, 2018",GGT,1 GGT = 0.000375 ETH,ERC20,Ethereum,ETH,0,0,1,1,2
1510,1,1151000000,6,Singapore,"Communication,Cryptocurrency,Internet,Software",3.2,0.5,"Saturday, 5 May, 2018","Tuesday, 6 March, 2018",OBR,1 OBR = 0.00005 ETH,ERC20,Ethereum,ETH,1,1,1,1,0
1511,0,0,5,Russia,"Banking,Business services",2.3,0.51,"Thursday, 12 April, 2018","Tuesday, 13 March, 2018",GLS,1 GLS = 1 USD,ERC20,Ethereum,,1,1,1,1,0
1512,1,375000000,16,Singapore,"Cryptocurrency,Energy,Platform,Smart Contract",3.3,0.5,"Thursday, 1 March, 2018","Tuesday, 13 February, 2018",ELEC,1 ELEC = 0.08 USD,ERC20,Ethereum,ETH,0,1,1,1,3
1513,1,560000000,17,Canada,"Platform,Business services,Software",3.4,0.56,"Sunday, 14 January, 2018","Friday, 15 December, 2017",ADB,"1 ETH = 30,000 ADB",,Ethereum,ETH,0,1,1,1,3
1514,0,60000000,6,Russia,"Entertainment,Platform",2.3,0.6,"Friday, 24 November, 2017","Tuesday, 24 October, 2017",VAC,"1,000 VAC = 1 ETH",,,,0,0,1,1,0
1515,1,100000000,0,USA,"Cryptocurrency,Platform",2.5,0.5,"Friday, 27 October, 2017","Sunday, 15 October, 2017",DOT,1 DOT = 0.109 ETH,,Ethereum,ETH,0,0,1,1,3
1516,1,40000000,7,Netherlands,"Entertainment,Business services,Platform",2.5,0.64,"Tuesday, 25 July, 2017","Friday, 7 July, 2017",TIX,1 TIX = 0.12 - 0.24 USD,ERC20,Ethereum,,1,1,1,1,0
1517,0,7000000,6,Netherlands,Media,2.1,0.7,"Sunday, 15 April, 2018","Thursday, 1 March, 2018",FDM,"1 ETH = 2,500 FDM",ERC20,Ethereum,ETH,,,,,
1518,0,142857143,4,Monaco,"Investment,Platform",2.3,,"Tuesday, 5 December, 2017","Wednesday, 25 October, 2017",ATXT,1 ATXT = 0.25 USD,ERC20,Ethereum,ETH,1,1,1,0,0
1519,1,240000000,22,Japan,"Platform,Entertainment,Media",3.2,0.6,"Wednesday, 9 May, 2018","Tuesday, 27 March, 2018",PAT,1 PAT = 0.50 USD,ERC20,Ethereum,"ETH, BTC, LTC",1,1,1,1,3
1520,1,10000000,18,USA,"Cryptocurrency,Platform",3.1,0.6,"Thursday, 28 December, 2017","Tuesday, 28 November, 2017",LATX,"1 ETH = 2,000-2,100 LATX",ERC20,Ethereum,ETH,0,1,1,1,0
1521,0,350000000,25,USA,Cryptocurrency,3,0.7,"Monday, 30 April, 2018","Sunday, 1 April, 2018",NOLLY,1 NOLLY = 0.000025 ETH,ERC20,Ethereum,ETH,1,1,1,1,0
1522,1,150000000,51,Singapore,Media,3.9,0.3,"Wednesday, 14 March, 2018","Wednesday, 28 February, 2018",J8T,,,Ethereum,,1,1,1,1,3
1523,0,0,12,Russia,"Internet,Investment",1.9,,"Friday, 27 October, 2017","Wednesday, 27 September, 2017",TELE,,,Waves,,0,0,1,1,0
1524,1,42300000,8,UK,"Banking,Cryptocurrency",2.3,,"Tuesday, 2 May, 2017","Tuesday, 2 May, 2017",TKN,,ERC20,Ethereum,Fiat,0,0,1,0,3
1525,1,47500000,9,Australia,"Media,Platform,Cryptocurrency,Internet,Communication",2.8,,"Friday, 15 September, 2017","Thursday, 17 August, 2017",SCL,1 ETH = 500 SCL,ERC20,Ethereum,ETH,,,,,
1526,1,,8,USA,Internet,2.5,0.4,"Friday, 25 August, 2017","Wednesday, 26 July, 2017",Credo,1 Credo = 0.0145 USD,ERC20,Ethereum,ETH,0,1,1,0,1
1527,0,30600000,8,Latvia,Energy,3.5,0.9,"Sunday, 20 May, 2018","Tuesday, 20 March, 2018",WEM,1 WEM = 0.001 ETH,ERC20,Ethereum,ETH,0,0,1,1,2
1528,1,27000000,15,Italy,"Business services,Platform",3.2,0.9,"Friday, 23 February, 2018","Tuesday, 23 January, 2018",LWF,1 LWF = 1 USD,ERC20,Ethereum,,1,1,1,0,0
1529,1,98000000,14,Russia,"Platform,Software",3.6,0.98,"Thursday, 8 March, 2018","Thursday, 15 February, 2018",DGZ,1 DGZ = 1 USD,ERC20,Ethereum,"ETH, Various",1,1,1,1,0
1530,0,200000000,16,USA,"Health,Platform",3.6,0.6,"Tuesday, 20 March, 2018","Thursday, 22 February, 2018",HLTH,1 HLTH = 0.4 USD,,Ethereum,ETH,1,1,1,1,2
1531,1,50000000,18,France,Platform,3.7,0.7,"Wednesday, 28 February, 2018","Monday, 22 January, 2018",NPX,"1 ETH = 1,000 NPX",ERC20,Ethereum,"ETH, BTC, Fiat",1,1,1,1,0
1532,0,15000000,10,Slovenia,"Cryptocurrency,Banking,Platform",2.5,0.33,"Wednesday, 20 December, 2017","Saturday, 25 November, 2017",ATRIX,1 ATRIX = 2 USD,ERC20,Ethereum,ETH,0,0,1,0,0
1533,1,3000000,9,Estonia,Entertainment,2.8,0.6,"Tuesday, 29 August, 2017","Thursday, 20 July, 2017",ROC,1 ROC = 2.75USD,ERC20,Ethereum,"BTC, ETH, Fiat",0,1,1,0,2
1534,0,50000000,5,USA,"Cryptocurrency,Platform",2.5,,"Monday, 16 January, 2017","Friday, 2 December, 2016",Tokes,1 BTC = 3000 TKS,,,BTC,0,0,1,0,3
1535,0,200000000,7,Singapore,Platform,1.7,0.4,"Monday, 30 April, 2018","Thursday, 15 March, 2018",ivmedia,1 ivm = 0.0004 ETH,ERC20,Ethereum,"ETH, BTC",1,1,1,0,0
1536,1,212500000,16,Estonia,"Software,Entertainment",2.9,0.85,"Thursday, 15 March, 2018","Thursday, 1 February, 2018",EMU,1 EMU = 0.05 USD,,Ethereum,"ETH, BTC",1,0,1,0,0
1537,0,500000000,5,USA,"Artificial Intelligence,Big Data,Health,Infrastructure,Platform,Smart Contract,Software",3.3,0.5,"Thursday, 31 May, 2018","Tuesday, 1 May, 2018",SEHR,1 SEHR = 0.03 USD,ERC20,Ethereum,"BTC, ETH",1,1,1,1,0
1538,1,1520000,28,Thailand,Artificial Intelligence,3.3,0.73,"Friday, 25 May, 2018","Tuesday, 27 March, 2018",FIC,1 ETH =  3400  FIC,ERC 20,Ethereum,"ETH, BTC, LTC, Various",1,1,1,1,0
1539,1,885000000,39,Singapore,"Platform,Internet,Cryptocurrency,Virtual Reality",4.1,,"Wednesday, 28 February, 2018","Tuesday, 23 January, 2018",MRK,1 MRK = 0.1 USD,ERC20,Ethereum,"ETH, BTC, Fiat",1,1,1,1,3
1540,1,1600000,5,Russia,"Manufacturing,Business services",2.3,,"Wednesday, 7 February, 2018","Saturday, 23 December, 2017",BSS,1 BSS = 1 USD,ERC20,Ethereum,ETH,1,1,1,1,0
1541,0,1200000000,6,USA,Energy,2.3,0.6,"Friday, 8 June, 2018","Friday, 23 February, 2018",COIL,1 COIL = 0.2 USD,ERC20,Ethereum,ETH,1,1,1,0,0
1542,1,150000000,37,Switzerland,"Platform,Media",3.7,0.3,"Thursday, 15 February, 2018","Wednesday, 15 November, 2017",PBQ,1 PBQ = 0.00001 BTC,,Ripemd160,"BTC, ETH, Fiat",0,0,1,1,3
1543,0,20000000,33,Hong Kong,Energy,2.8,0.8,"Monday, 14 May, 2018","Friday, 15 December, 2017",KRO,1 KRO = 0.0015 ETH,ERC20,Ethereum,,0,0,1,1,0
1544,1,70000000,13,Singapore,"Retail,Smart Contract",3.1,0.7,"Thursday, 10 May, 2018","Thursday, 1 March, 2018",CRTL,"1 ETH = 9,000 CRTL",ERC20,Ethereum,ETH,1,1,1,1,0
1545,1,380000000,14,Cayman Islands,"Platform,Cryptocurrency,Business services,Retail,Health",3.4,0.65,"Friday, 9 February, 2018","Wednesday, 10 January, 2018",ATFS,"1 ETH = 5,000 ATFS",ERC20,Ethereum,"ETH, BTC",1,1,1,1,0
1546,1,1308800000,23,Malta,"Platform,Cryptocurrency,Entertainment,Communication,Media",4.4,0.63,"Wednesday, 14 March, 2018","Wednesday, 21 February, 2018",LUC,1 LUC = 0.05 USD,ERC20,Ethereum,"BTC, ETH, BCH, LTC, DASH, Fiat",1,1,1,1,0
1547,1,22,20,Estonia,"Retail,Real estate,Platform,Internet,Cryptocurrency,Tourism",3.7,0.75,"Wednesday, 16 May, 2018","Tuesday, 13 March, 2018",AIC,1 AIC = 0.001 ETH,ERC20,Ethereum,"ETH, BTC, LTC",1,1,1,1,0
1548,1,,13,Switzerland,Education,3.3,,"Sunday, 18 March, 2018","Saturday, 17 February, 2018",ODEM,1 ODEM = 0.05 EUR,ERC20,Ethereum,ETH,0,1,1,1,3
1549,1,10000000000,14,USA,"Platform,Retail",3.2,0.5,"Sunday, 28 January, 2018","Wednesday, 1 November, 2017",nCash,,,,"BTC, ETH, MIOTA",1,1,1,0,2
1550,1,6900000,6,UK,Cryptocurrency,3,,"Wednesday, 31 January, 2018","Friday, 15 December, 2017",ITC,1 ITC = 0.5 USD,,,BTC,1,1,1,1,0
1551,1,3000000000,14,Singapore,"Entertainment,Platform",4.3,0.4,"Friday, 8 June, 2018","Tuesday, 8 May, 2018",BGX,1 BGX = 0.01 USD,ERC20,Ethereum,ETH,1,1,1,1,0
1552,0,33700000,11,USA,"Banking,Business services,Platform",3.5,,"Wednesday, 8 November, 2017","Sunday, 8 October, 2017",BCPT,1 BCPT = 1 ETH,,Ethereum,ETH,0,1,1,0,2
1553,1,,6,United Arab Emirates,Real estate,2.5,,"Wednesday, 28 March, 2018","Thursday, 1 March, 2018",BRICBIT,0.12 ETH = 5100 BRICBIT,ERC20,Ethereum,ETH,0,0,1,0,0
1554,1,300000000,13,Singapore,"Internet,Platform",3.8,0.12,"Monday, 30 April, 2018","Friday, 30 March, 2018",MOO,1 MOO = 0.30 USD,ERC20,Ethereum,ETH,1,1,1,1,0
1555,1,33000000,22,Russia,"Investment,Cryptocurrency,Business services,Banking,Platform",4,,"Wednesday, 15 November, 2017","Sunday, 15 October, 2017",GVT,1 GVT = 1 USD,ERC20,Ethereum,"BTC, ETH",0,1,1,1,2
